,Owner_Type,Age,Brand_Audi,Brand_BMW,Brand_Bentley,Brand_Chevrolet,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_ISUZU,Brand_Jaguar,Brand_Jeep,Brand_Lamborghini,Brand_Land,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Model_Type_Hatchback,Model_Type_SUV/MUV/MPV,Model_Type_Sedan,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,LOG_Kilometers_Driven,LOG_Mileage_Converted,LOG_Engine,LOG_Power,LOG_Seats,LOG_Price
2923,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.289781913656018,2.6340447877917144,7.68662133494462,4.927471052835487,1.9459101490553132,1.5040773967762742
2924,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.9966538754626075,2.6100697927420065,7.37650812632622,5.198497031265826,1.3862943611198906,3.6826098411003407
2925,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9.971146201009942,2.747270914255491,7.086737934510577,4.248495242049359,1.6094379124341003,1.3862943611198906
2926,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.251560700835821,3.258096538021482,7.311886164077165,4.591071261608589,1.6094379124341003,1.9430489167742813
2927,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.289781913656018,2.533696813957432,7.596392304064196,4.718498871295094,1.9459101490553132,0.5596157879354227
2928,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.311482248968687,2.995732273553991,7.584773077612199,4.686750172980514,1.6094379124341003,1.55814461804655
2929,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.508847159978357,2.4423470353692043,8.000349495324684,5.14166355650266,1.9459101490553132,3.1570004211501135
2930,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10.591396035047872,3.1054831375131102,7.366445148327599,4.838818369947386,1.6094379124341003,2.0135687975291283
2931,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.635143097694478,2.714694743820879,7.68662133494462,4.941642422609304,1.9459101490553132,2.3841650799864684
2932,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.085809109330082,3.2256528091472245,6.683360945766275,3.975936331171799,1.6094379124341003,1.252762968495368
2933,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,10.571316925111784,2.9231615807191558,7.087573705557973,4.4046439245392905,1.6094379124341003,1.840549633397487
2934,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.51867319162636,2.747270914255491,7.311218384419629,4.7561730595246186,1.6094379124341003,1.9095425048844386
2935,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.020398069485614,2.3896797998449792,8.0702808933939,5.2832037287379885,1.9459101490553132,3.3631493140246254
2936,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.02919606686594,2.617395832834079,7.494430215031565,5.061011501421323,1.6094379124341003,2.655352412101761
2937,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.51867319162636,3.1219242987917504,7.598399329323964,5.247024072160486,1.6094379124341003,2.70805020110221
2938,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.87804719253426,2.790551422613954,7.224753405767971,4.393213824064446,1.9459101490553132,1.7578579175523736
2939,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11.082142548877775,3.1441522786722644,7.129297548929373,4.303253953508486,1.6094379124341003,1.3217558399823195
2940,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11.90502836170816,2.4423470353692043,8.000349495324684,5.14166355650266,1.9459101490553132,2.545531271604435
2941,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.87806606028079,2.7788192719904172,7.168579897264035,4.4796069630127455,1.6094379124341003,0.6678293725756554
2942,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.014357861367552,3.0106208860477417,7.089243155027514,4.430816798843313,1.6094379124341003,1.599387576580599
2943,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.819778284410283,2.8903717578961645,7.311218384419629,4.76473475565943,1.6094379124341003,2.1102132003465894
2944,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.782761540731007,2.580216829592325,7.598399329323964,5.135798437050262,1.6094379124341003,3.0440461338325417
2945,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.440354772135393,2.6539459421090092,7.669961995473577,5.313205979041787,1.6094379124341003,2.8622008809294686
2946,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10.887436932884098,3.3463891451671604,7.129297548929373,4.30406509320417,1.6094379124341003,1.6789639750827108
2947,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9.774801544908083,2.7738379416402132,7.224753405767971,4.540098189244376,1.9459101490553132,1.8484548129046001
2948,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10.497532372052861,2.8338014064077703,7.372118028337787,4.798266815950004,1.6094379124341003,1.0818051703517284
2949,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.161959636903632,2.5360749363624,7.68662133494462,4.993828175779875,1.6094379124341003,4.019980146933238
2950,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.323669057283185,2.958549482426275,7.669961995473577,5.1216995126707605,1.6094379124341003,3.624340932976365
2951,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.800493522998416,3.013572191682322,7.087573705557973,4.368181227851829,1.6094379124341003,1.4036429994545037
2952,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.714417768752456,3.094219220268645,7.089243155027514,4.302712827954156,1.6094379124341003,1.095273387402595
2953,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10.596634733096073,3.190476350346503,7.129297548929373,4.483002552013883,1.6094379124341003,2.066862759472976
2954,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.507803519389457,2.9892110565637253,7.2868764117507,4.428433007488037,1.6094379124341003,2.0135687975291283
2955,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11.669929213779893,2.8903717578961645,7.129297548929373,4.31748811353631,1.6094379124341003,0.09531017980432493
2956,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.680344001221918,2.424802725718295,8.00202481821611,5.540478923698008,1.9459101490553132,4.02535169073515
2957,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.819778284410283,3.2347491740244907,7.078341579557671,4.303659605599776,1.6094379124341003,1.252762968495368
2958,3,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.918390573078392,2.89591193827178,7.30854279753919,4.700480365792417,1.6094379124341003,1.0986122886681098
2959,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9.305650551780507,2.8338014064077703,7.372118028337787,4.798266815950004,1.6094379124341003,1.8082887711792655
2960,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,11.532884942709833,2.747270914255491,7.086737934510577,4.248495242049359,1.6094379124341003,0.8109302162163288
2961,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,10.545341438708522,3.2268439945173775,7.129297548929373,4.30406509320417,1.6094379124341003,1.7833912195575383
2962,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.177326846633413,3.138966441639899,7.2868764117507,4.145037676537619,1.6094379124341003,1.599387576580599
2963,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,10.744062867162505,2.8015405441895487,7.088408778675395,4.30406509320417,1.6094379124341003,1.7029282555214393
2964,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.37366339763672,3.1219242987917504,7.598399329323964,5.247024072160486,1.6094379124341003,1.8976198599275322
2965,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.941024156064854,2.70805020110221,7.37650812632622,4.639764830752591,1.6094379124341003,1.8325814637483102
2966,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.841069998544572,2.4907230351094403,7.995306620290822,5.486455308663431,1.9459101490553132,3.551913599040779
2967,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11.33958347095685,3.266141017335315,7.129297548929373,4.483002552013883,1.6094379124341003,1.9315214116032138
2968,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.915088464214607,3.2228678461377385,7.311886164077165,4.591071261608589,1.6094379124341003,1.7900914121273581
2969,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.198214720130528,2.391511302188447,8.159946655578548,5.605802066295998,1.6094379124341003,2.341805806147327
2970,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10.819798284210286,2.6789646202071133,7.995306620290822,5.486372455189752,1.6094379124341003,3.367295829986474
2971,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.442138127248517,2.640484881606444,7.68662133494462,4.773223770984341,1.9459101490553132,1.766441661243765
2972,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.508746746273811,2.4849066497880004,7.30854279753919,4.605170185988092,1.6094379124341003,0.7929925155296614
2973,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11.184421397998193,2.740840023925201,7.368970402194793,4.637637376125593,1.6094379124341003,0.8754687373538999
2974,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,11.156250521031495,2.6762154775821916,7.494430215031565,4.9279780604152466,1.6094379124341003,1.0986122886681098
2975,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11.018629143155449,2.667228206581955,7.37650812632622,4.640537329825382,1.6094379124341003,1.3217558399823195
2976,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,11.105107591278466,3.0492730404820207,6.70196036600254,4.01096295328305,1.6094379124341003,1.0818051703517284
2977,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.339309900805215,2.995732273553991,7.584773077612199,4.686750172980514,1.6094379124341003,1.7578579175523736
2978,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.299719868194977,3.131136910560194,7.129297548929373,4.30406509320417,1.6094379124341003,1.589235205116581
2979,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.517193191416238,2.658859956911438,7.494430215031565,4.927471052835487,1.6094379124341003,2.830267833826459
2980,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.429543856031177,2.5641798306825083,7.821643126239982,4.605170185988092,2.0794415416798357,2.5257286443082556
2981,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10.87804719253426,3.3061538329752613,6.953684210870537,4.23410650459726,1.6094379124341003,1.6094379124341003
2982,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.59217480237398,2.7350166493320245,7.37650812632622,4.639764830752591,1.6094379124341003,1.5432981099295553
2983,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.275051108968611,2.3896797998449792,8.0702808933939,5.2832037287379885,1.9459101490553132,3.3945083935113587
2984,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.094686257267686,3.2256528091472245,6.683360945766275,3.975936331171799,1.6094379124341003,1.2412685890696329
2985,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11.225243392518447,3.1354942159291497,7.241366283322318,4.499809670330265,1.6094379124341003,1.3862943611198906
2986,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.254361968424758,2.8622008809294686,7.547501682814967,4.663439094112067,1.6094379124341003,1.5040773967762742
2987,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.215731632145852,3.064791809485486,7.218176838403408,4.468204330914934,1.6094379124341003,1.7698546338400052
2988,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.018629143155449,2.7343675094195836,7.68662133494462,4.787491742782046,2.0794415416798357,2.2512917986064953
2989,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.691944912900398,2.6504210882655737,7.584773077612199,5.160777952525975,1.6094379124341003,3.481240089335692
2990,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.212374272809084,2.9014215940827497,7.129297548929373,4.301358731606427,2.0794415416798357,1.355835153635182
2991,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.360310272345556,3.1219242987917504,7.598399329323964,5.247024072160486,1.6094379124341003,2.5710843460290524
2992,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10.858998997563564,3.074543453978281,7.2868764117507,4.440295542797857,1.6094379124341003,1.252762968495368
2993,2,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.757902880692196,2.5494451709255714,7.763871287820222,5.17953383055807,1.6094379124341003,1.252762968495368
2994,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.184560277242912,2.8213788864092133,7.30854279753919,4.700480365792417,1.6094379124341003,1.4929040961781488
2995,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9.615805480084347,2.8213788864092133,6.679599185844383,3.5322256440685598,2.0794415416798357,0.8544153281560676
2996,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13.081541382884074,2.856470206220483,7.311218384419629,4.76473475565943,1.6094379124341003,1.6094379124341003
2997,2,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11.225243392518447,2.8094026953624978,7.23561914106675,4.219507705176107,1.6094379124341003,0.6931471805599453
2998,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.950806546816688,3.11529150861163,7.241366283322318,4.485598050847247,1.6094379124341003,1.8484548129046001
2999,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.622716624094574,2.5649493574615367,7.669961995473577,5.303802296778606,1.6094379124341003,3.2039652121324464
3000,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.429543856031177,2.9290581402859983,6.905753276311464,4.063885354737392,1.6094379124341003,1.0986122886681098
3001,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.903487552536127,3.125443880075648,7.311886164077165,4.59096983658695,1.6094379124341003,2.066862759472976
3002,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10.865879121292947,2.917770732084279,7.087573705557973,4.382026634673881,1.6094379124341003,1.1786549963416462
3003,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9.740968623038354,2.8791984572980396,7.311218384419629,4.76473475565943,1.6094379124341003,2.1102132003465894
3004,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.571368205848186,3.138966441639899,7.2868764117507,4.144720769547168,1.6094379124341003,1.0473189942805592
3005,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11.775182031330795,2.995732273553991,7.243512974665482,4.219507705176107,1.6094379124341003,1.1631508098056809
3006,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10.714417768752456,2.914522218128448,7.088408778675395,4.31748811353631,1.6094379124341003,0.5596157879354227
3007,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.314498916192855,2.5494451709255714,7.763871287820222,5.17953383055807,1.6094379124341003,1.749199854809259
3008,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.112447898373103,2.617395832834079,7.494430215031565,5.061011501421323,1.6094379124341003,1.547562508716013
3009,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,9.964582651895938,2.6390573296152584,6.679599185844383,3.5553480614894135,1.6094379124341003,1.0647107369924282
3010,3,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.921648716806612,3.086486636822455,7.241366283322318,4.486386649998124,1.6094379124341003,1.4469189829363254
3011,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.472704636443673,2.8338014064077703,7.366445148327599,4.837867950107113,1.6094379124341003,2.6741486494265287
3012,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10.730400473259067,3.2268439945173775,7.129297548929373,4.30406509320417,1.6094379124341003,1.6752256529721035
3013,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11.56171562913966,3.2268439945173775,7.129297548929373,4.30406509320417,1.6094379124341003,1.3480731482996928
